Displacement,Area,Pitch,Threshold Current
550,861.892597,300,0.341291493
300,1013.171507,501.1226061,0.340259544
97.84279928,731.9414807,336.0786004,0.311413903
32.78556082,100,503.0829738,0.208659813
300,912.5648268,300,0.252116302
50,1800.392587,26.77915063,0.121977946
300,1623.006065,50,0.43116376
300,1400.450127,1.263853543,0.439807503
300,1533.043401,175,0.136190218
1198.54996,1133.694964,337.1374899,0.425060113
458.8555899,1571.880124,254.427795,0.273665361
50,1528.320457,235,0.449633636
50,1024.042881,313.357156,0.323424534
50,846.2032164,67.21509096,0.227656546
300,1238.553897,235,0.144001299
300,1495.544122,199.2107023,0.093229482
300,1363.276478,178.351154,0.321076372
907.9620599,1419.331708,16.92986444,0.323624194
300,100,300.7109308,0.477776908
300,1558.006352,0.399435362,0.191288354
300,1379.443966,143.7283526,0.155442302
300,1294.798261,477.3896809,0.288664465
300,1605.22537,50,0.473601868
158.8554982,804.0601032,336.6975705,0.062627232
50,1173.695622,36.16747746,0.236966227
300,766.8755165,483.139325,0.01360675
438.387039,1498.19334,405.1741497,0.510871285
300,872.8915728,268.2797877,0.081214146
300,1228.545642,366.0242965,0.501039368
300,1320.785922,498.7573137,0.322773574
300,1667.451282,300,0.404816581
100.201603,729.8185573,334.8991985,0.322134602
57.96925641,1435.655338,421.0153718,0.422454372
300,1428.215201,15.64669326,0.300704783
300,1158.767811,5.89783017,0.108498541
43.35504614,780.9804585,428.3224769,0.51041966
300,1275.602018,82.29592257,0.164891502
300,879.5202213,62.40263469,0.344626183
550,1492.117755,278.7438005,0.164365736
300,1327.111883,369.4793296,0.436330382
862.827615,1281.544854,537.7489874,0.3748104
300,784.5779387,172.554117,0.512778355
50,752.7213839,347.622991,0.192687013
50,1000,443.5854243,0.431346818
300,1008.523886,47.632254,0.431359065
300,1024.944691,511.0644055,0.427147982
50,1523.377863,331.9218265,0.022389171
300,693.70583,353.1581269,0.142161666
300,1024.707564,510.8641652,0.398992376
300,1452.014246,9.820955925,0.496859671
768.4804671,1393.264841,162.4353121,0.450366056
776.7019453,1408.063502,472.2934785,0.116726887
50,1183.368933,235,0.4689348
300,1170.092599,110,0.305027546
50,1263.025286,308.0625795,0.414685283
300,1467.983212,175,0.306310565
50,1338.490908,300,0.202180849
67.97350338,1208.823847,532.0264966,0.501194838
300,1606.719767,51.57513359,0.186592211
300,1365.521652,210.1983813,0.322980976
30.60786633,1017.45292,569.3921337,0.184230083
300,1649.924953,268.8780488,0.043171106
726.7459852,868.1427733,189.0460439,0.322984527
300,100,473.2359093,0.399722534
300,1262.569686,375.8534648,0.393266784
300,1191.789553,97.81674943,0.400692899
300,1321.639206,353.6884478,0.435715222
50,550,358.346,0.533977405
300,1426.859774,15.84247713,0.097158079
50,1252.73273,370.2035362,0.359771974
1281.881203,2317.386165,322.8257443,0.488119585
50,550,400.3665807,0.488090538
300,921.315784,181.3654979,0.039114648
876.0809681,1293.472871,463.0404841,0.503753239
300,1393.505869,317.4674492,0.497105445
300,830.1475802,12.6469893,0.216867291
751.0830938,100,383.8014894,0.444652762
765.5009452,1162.901701,407.7504726,0.125933837
300,1231.329073,300,0.421685057
90.39747164,1340.926827,180.5033426,0.365917515
835.4392732,806.8953459,303.5054256,0.338164152
300,1413.772744,474.7040475,0.102482882
35.60965974,1475.902612,367.1951701,0.348524466
65.49306788,1197.112478,417.2534661,0.144995049
300,1307.411815,175,0.339485346
853.2260177,1047.903416,530.4517735,0.293837848
300,1398.377081,213.3622374,0.119171546
300,100,316.9737865,0.261479166
50,1416.458854,69.8965548,0.354128936
300,1297.982835,465.5460196,0.189004664
44.13106604,1005.282041,555.868934,0.255199835
300,550,639.9489027,0.397817675
50,472.3991613,50,0.367197596
300,1381.640056,211.7505239,0.359055644
300,550,597.8022157,0.4213142
300,890.5937014,185.803132,0.204581485
300,1594.253384,52.77560006,0.453259448
569.5711557,1502.84212,504.8740783,0.466879431
300,972.5678519,519.5198354,0.316372429
1204.235271,2177.623487,260.0505852,0.068438406
300,1001.71002,491.4440173,0.503247907
300,1409.660303,413.7945286,0.471279064
50,1751.595389,162.6241477,0.139659799
300,1319.908327,392.4179612,0.17670454
29.86347063,793.1228764,299.832767,0.442290047
300,476.6519565,50,0.352758418
50,827.5262692,50,0.369832401
50,729.3847187,274.6581771,0.19643142
300,1295.331857,175,0.231691843
550,1242.521011,175,0.390359097
300,1505.083137,175,0.311303928
300,1295.271859,78.65335953,0.038121562
50,1320.448326,89.54711303,0.375035057
50,1000,367.810743,0.497700863
300,668.3389161,332.3008866,0.442393184
95.75636753,1551.457808,284.0184718,0.012718936
300,1301.851335,184.2661677,0.499618785
300,1247.831064,175,0.345339888
550,1513.165003,303.4220004,0.488039694
676.5876145,777.857706,332.9127798,0.247957955
300,967.2876681,513.6529645,0.476749242
300,1235.591973,428.708956,0.516279746
842.6099043,325,592.6099043,0.514733297
300,811.1546729,235,0.147816001
300,1364.538003,178.2296738,0.296448187
300,913.6490836,300,0.109181708
50,1000,470.4408248,0.421073764
875.5313467,1585.956424,313.1275232,0.224044644
300,533.2702234,110,0.195149749
922.5558017,1335.300221,486.2779008,0.503044825
110.7685136,1510.925013,185.7998135,0.402420751
7.805504053,812.9750464,305.126679,0.327588621
50,1446.354773,10.32402014,0.378578935
111.0777747,1115.060005,394.4611126,0.427437892
50,457.1937169,373.4409538,0.440721817
863.8930278,550,467.2808406,0.503304557
300,1125.346209,143.8581148,0.230722309
300,1604.732451,300,0.385059071
300,790.126993,175,0.485017921
149.0233819,685.8789563,450.9766181,0.370901769
118.2862131,1327.084816,369.4682023,0.437143428
300,1424.396515,172.4655208,0.316082861
300,807.8200909,303.7520242,0.187784482
50,835.237538,175,0.448935169
849.8313958,1269.848256,527.8718608,0.319735487
50,1147.088097,135.7765073,0.507559321
300,1649.798345,47.42682608,0.211115686
50,1238.186871,300,0.394205094
50,1563.557594,110,0.295061389
50,786.2347125,235,0.223784312
300,1364.551744,302.5095823,0.166861846
300,1557.094913,300,0.047391192
89.87577458,1378.223606,459.6944113,0.201206947
142.6375215,1199.878692,31.31876074,0.087579059
300,1347.023166,50,0.408822688
50,1551.14409,21.90441951,0.465679655
50,1000,386.3347995,0.481479797
300,1354.542282,449.6956301,0.268251406
300,1142.87698,337.1880499,0.486456721
50,960.6177941,228.6229183,0.53160743
783.6777787,760.3100008,351.8388893,0.064244749
550,1521.204713,179.4939617,0.210050899
50,1611.434804,176.121093,0.228116702
756.6700905,736.0030814,457.0692688,0.275307312
300,1206.461386,175,0.485274992
300,1080.652397,384.9034437,0.423859094
50,1252.188608,268.6251478,0.483422343
300,1827.914055,21.68258238,0.126097802
300,828.0154755,194.8422091,0.514738887
300,1358.714006,499.2855589,0.047152419
761.6145303,1571.359232,54.98022213,0.399470316
914.2285215,1655.611339,175,0.494134085
50,1501.851002,50,0.11653061
300,593.4585668,175,0.279912008
775.4461412,1405.803054,287.7230706,0.285537301
922.7913522,1671.024434,50,0.135841735
300,554.7223955,366.3642476,0.466901976
594.3191557,1569.66172,523.6825584,0.212804736
300,1135.83756,335.2326554,0.526708307
300,837.062933,186.5501155,0.042707884
300,999.9462657,489.9546244,0.406268194
300,1029.582174,407.4902513,0.278455703
300,1111.171472,373.2038275,0.163357091
738.5382575,1284.053295,80.73087125,0.119271967
300,100,489.8726525,0.423394133
68.37702635,1625.382029,174.7780269,0.174015418
300,1509.077595,185.9777131,0.414403457
99.06881184,1542.514208,74.53440592,0.525166408
300,634.4969001,389.4102156,0.024794152
300,1590.672912,260.3194207,0.17826576
300,1485.348912,7.537451828,0.38738585
6.87997168,100,321.5600142,0.123746649
732.3176495,714.0858845,438.5614136,0.342973298
300,1186.960656,507.7340626,0.430430642
539.1454804,1420.692797,294.5727402,0.158284179
300,1269.811183,449.8951015,0.361868413
672.1202035,1779.724549,50,0.045145224
300,1080.049444,557.5973082,0.154888064
300,1647.872757,172.612253,0.12913392
919.9831207,1665.969617,271.1956114,0.026388597
50,1376.280984,7.977504407,0.299430951
300,1474.693273,306.8592424,0.074273964
583.4913752,2020.568951,248.7077575,0.252690708
693.5652556,1162.62619,38.21737222,0.254028757
300,925.8208005,180.7147733,0.016149075
300,1507.6964,302.6928533,0.492351482
542.0974467,1871.550808,356.0487233,0.345952339
550,782.3072073,296.9485886,0.496650674
842.6285968,1526.731474,446.3142984,0.131918987
300,100,430.2438388,0.515489503
300,1260.0649,588.9609999,0.19583132
783.4156928,1630.22237,49.31191988,0.131527707
50,1528.263889,175,0.196606276
50,1044.870463,309.9640175,0.441168398
300,1214.932055,28.53110095,0.175435187
714.237071,1070.626728,382.1185355,0.372143227
300,862.7358023,473.7421124,0.037692094
300,1327.576305,504.3405178,0.295137509
300,1506.778859,248.2013908,0.380175078
50,1305.97296,175,0.479932378
50,1000,182.2825273,0.524663198
748.9468991,1537.156627,2.252744228,0.117888172
300,1634.240872,173.924953,0.166672881
50,1495.469703,326.7536488,0.053935728
300,1088.660714,349.2559522,0.222484525
884.9270064,1076.434306,342.4635032,0.301225552
50,1241.074432,190.1187584,0.297615862
300,1141.803082,42.07350329,0.470542445
67.26972298,1628.371748,49.49012797,0.273789391
759.9499226,1152.909861,110,0.507952545
874.2497083,841.8247375,150.6950758,0.473369232
50,1235.634862,240.4541282,0.377034276
745.2093383,1527.065213,59.24557204,0.497114018
911.5338912,1100.380502,355.7669456,0.182558845
50,924.1142298,465.6824776,0.392304357
50,831.6710244,456.4839025,0.226473444
300,1213.57737,361.7001292,0.467999855
50,1551.97107,284.0640951,0.166699
655.3937238,2279.417406,110,0.252062429
900.9082075,1090.817387,566.6902377,0.106312677
50,1368.425269,267.7489128,0.315439079
300,1014.151518,400.9750852,0.351311638
70.01892143,756.9829707,474.7856197,0.263257294
93.36337781,1146.94592,403.3183111,0.195300874
142.9234395,1565.475618,96.46171976,0.052074301
50,1104.236694,222.5564114,0.244509338
50,467.3808929,641.7990079,0.520342829
50,1066.978859,50,0.507281362
2.877710884,1267.41006,525.8129397,0.521900754
843.7801759,1303.804317,381.8900879,0.016843114
300,1289.025777,621.1397519,0.191726309
848.8939884,550,598.8939884,0.41609116
684.7627606,1363.859454,267.3430625,0.492136952
121.3549931,1257.341519,85.67749653,0.207203178
300,1106.747974,359.30443,0.151004484
300,1104.830704,370.5970671,0.206533387
550,1424.693196,479.314905,0.069646374
50,1252.521321,41.02469806,0.425166419
168.1073029,443.7034273,400.2384498,0.214053659
50,618.1531094,25.31132395,0.48711745
300,1053.423526,329.6797366,0.399594685
300,1350.135088,208.7167121,0.372925882
687.7447635,448.9702871,404.6860202,0.118239772
300,825.0402941,13.32796079,0.277539444
300,1431.57401,50,0.062834688
300,550,508.8441085,0.078115083
764.7301412,1386.514254,282.3650706,0.34468962
852.8125023,1272.531252,602.8125023,0.152804992
300,1094.087757,569.4518838,0.253576917
50,1244.843185,235,0.115425814
824.4227187,796.9804468,300.8614525,0.411611099
9.024447076,1261.877998,590.9755529,0.293929956
50,970.8649698,174.2083932,0.048817362
550,1155.836953,235,0.354753202
300,1525.341583,3.30297039,0.280124821
300,1118.415764,76.93033386,0.038907226
50,1254.925353,300,0.415468335
300,1500.295217,438.9708936,0.1968094
50,1413.532769,300,0.140146244
300,1413.599881,474.6310609,0.089987019
50,1543.328263,175,0.345921076
300,1148.840043,228.9991173,0.027628776
300,1077.759066,28.4002595,0.377563477
300,693.0863754,352.6487976,0.149493254
300,783.5180069,333.7303788,0.330246528
825.8957561,1248.30618,371.7328966,0.434380485
50,775,575.2133137,0.471005207
300,661.6947317,397.2673669,0.10817478
50,1000,477.8559905,0.363546825
901.8813804,1408.386485,319.4515313,0.440496161
688.5782927,799.4409268,336.0303561,0.096587633
50,1216.999735,357.7777043,0.217400344
923.3487068,886.0138362,50,0.526541855
50,1305.437557,316.4500153,0.466032472
112.3084148,718.9224267,328.8457926,0.414291653
50,1068.51664,110,0.430255479
50,1393.819331,145.6149856,0.450961791
50,1290.199743,160.5822594,0.508067697
50,514.0357854,110,0.309998012
300,1139.420732,235,0.427008898
300,1000,613.7897899,0.520159663
300,1364.44161,175,0.176506864
300,723.4754235,446.4903576,0.409271283
300,715.2111292,266.7839607,0.439097284
823.2224589,1266.800426,175,0.155665247
765.9347647,1388.682576,161.8243435,0.464448882
300,1674.964483,175,0.451056512
300,682.7383523,447.4870582,0.268658322
300,1063.24251,148.4323346,0.371841945
901.1103909,1090.999352,566.8438971,0.098469605
300,796.7085301,335.6356766,0.244684002
300,787.8820438,307.156691,0.042473577
826.7460456,799.071441,176.4190509,0.376311003
300,1348.013662,396.6704618,0.520517126
50,1303.554565,315.9478841,0.466944677
107.4843209,723.2641112,446.3119161,0.381110776
300,1149.594443,110,0.533492511
300,1553.217254,175,0.178057547
300,1242.424471,364.8401308,0.07012699
902.2545075,1317.029057,411.1272538,0.514592389
50,608.0944093,28.21717065,0.517651193
68.60007099,758.2599361,290.6999645,0.134335046
16.09622228,1030.5134,316.9518889,0.528789151
50,546.1137437,110,0.128935758
300,1291.172193,545.8787407,0.246779782
300,1174.248581,300,0.428848355
64.18004785,1199.475914,236.3131876,0.082917561
107.1949265,1520.573699,110,0.049463246
685.3265402,671.7938862,335.1416398,0.401501693
157.8469095,677.9377814,340.193287,0.328804994
756.4224088,1185.780168,506.4224088,0.509062777
102.6152515,1532.938821,110,0.01123212
300,1289.971662,383.7695913,0.296117689
300,783.7407107,304.8559504,0.082506463
300,788.1015839,334.392451,0.176114225
300,1484.698009,434.6383359,0.212965645
917.6747305,1105.907257,198.2419353,0.432941938
300,828.9191182,137.8107842,0.529676255
300,1402.190507,0.780414704,0.437480991
1121.727941,2029.110294,110,0.529265589
50,808.6503632,249.721216,0.2377347
300,884.0852921,138.4864712,0.284965657
695.1363682,680.6227314,445.1363682,0.301749042
300,1572.189614,257.6496109,0.221460251
300,1141.728996,227.971966,0.205026066
50,1314.535455,110,0.457202471
797.5600613,1443.412166,170.6343841,0.064382873
300,1419.700474,175,0.507770406
50,1000,370.4497754,0.449376427
300,1282.051933,81.10149391,0.113601839
550,696.61281,355.5483104,0.100588205
18.92955432,1280.926802,375.5352228,0.28979354
912.3628761,1652.253177,300,0.440014836
1139.135521,2060.443937,447.2838801,0.34352242
300,1007.815201,398.2997515,0.298701005
300,1399.224629,174.8894802,0.385967475
300,1259.596984,444.2205466,0.328643861
300,1009.983325,498.4303635,0.497233668
50,1545.859509,307.7812679,0.331366076
103.5043173,1530.538343,282.1589638,0.166194822
300,1042.702238,249.3617328,0.287505733
50,1386.492621,61.76062578,0.01185673
50,778.7072613,170.988603,0.235334484
677.4310278,1229.37585,427.4310278,0.369788323
300,1028.245956,406.9260703,0.389172637
300,1455.914439,492.4972078,0.066781293
300,1237.287778,24.39115223,0.055219383
707.7163668,833.8894603,68.99374462,0.479284729
138.1170706,1437.083909,110,0.305953774
300,1418.371592,272.1885859,0.443537502
300,838.4916248,460.2731249,0.175595131
300,1265.53678,371.2602166,0.16259991
50,1242.180397,369.5446648,0.40949211
300,1465.130155,190.2096888,0.404226313
300,1276.229467,374.2304074,0.30789086
898.9635857,775,648.9635857,0.475734117
300,1046.747639,214.2524367,0.519597747
300,784.2817431,175,0.255646436
50,1314.78195,345.4685039,0.381806118
300,1365.447465,454.3000408,0.237377621
300,1307.997865,642.2198499,0.011262073
300,1362.365655,209.8944705,0.333219624
688.2587048,798.8656686,300,0.52977713
300,1548.096887,300,0.470342559
50,1247.94015,438.8619013,0.372671587
701.298251,1183.505278,235,0.232971585
300,1001.810708,395.7645213,0.434209054
152.0600111,1266.29198,447.9399889,0.302697192
684.4824652,1138.102656,42.75876739,0.36360354
50,100,325.3923044,0.157838134
50,857.0008411,300,0.344852234
300,1470.465386,175,0.40297403
81.16184237,1393.908684,466.3169998,0.156800749
300,781.5391804,296.7437815,0.529387098
50,775,512.7879691,0.515688612
300,1296.358322,175,0.228607885
88.08695778,1381.443476,405.9565211,0.452472701
300,1250.716111,578.5734564,0.337535727
130.4591485,1305.173533,360.4602301,0.412892852
861.9789844,1336.562172,175,0.090346829
168.9791924,1353.75618,50,0.371493614
300,1326.352355,394.2795693,0.171104722
50,1489.101141,506.5093706,0.078505602
300,1415.500814,175,0.010664315
50,1247.749336,575.27704,0.206869768
35.94604627,1475.297117,173.3729489,0.465159396
50,1701.591879,167.4393005,0.17121757
814.567245,1013.11052,501.0711062,0.456856985
300,1445.675899,324.4234532,0.132203575
550,1429.047746,481.1534929,0.057318158
50,1000,334.3692686,0.49322812
300,501.4063177,398.0035099,0.390258809
300,1629.248819,58.47244093,0.485708724
50,781.5813145,300,0.443400416
487.1987874,1673.915635,442.2710784,0.321102451
550,1081.593598,429.4506304,0.021878177
73.626718,1182.471908,413.186641,0.067723105
875.5276147,1585.949706,313.1266275,0.224058378
300,815.6160188,305.8309383,0.303607607
50,1565.750806,185.4334408,0.131451466
61.20934018,539.9115938,419.3953299,0.125207696
300,1746.012813,36.84947906,0.162283261
496.6453955,1707.923424,157.1948949,0.098208723
300,921.9700968,56.27098602,0.031677318
300,807.6564735,235,0.170523202
300,860.2409121,192.7309099,0.080447551
50,807.0807138,442.8226188,0.271828906
300,1610.898245,110,0.445706372
300,1116.472386,235,0.528015618
913.9089322,877.518039,300,0.313215577
50,325,597.0053585,0.299862647
300,1490.19205,371.1644583,0.08214173
